Time,kospi_price,lending,credit_long,credit_short,secured_loan,lending_gr,credit_long_gr,credit_short_gr,secured_loan_gr,kospi_price_gr
2015-12-23,1999.22,38396323432390,3120494666890,15545529013,11047278919208,-0.0176,0.0036,0.0228,-0.0114,0.0033
2015-12-24,1990.65,38070946213206,3107627003509,16410789455,11062489618529,-0.0085,-0.0041,0.0557,0.0014,-0.0043
2015-12-28,1964.06,36397283098746,3068103909209,16042517748,11075230532221,-0.0440,-0.0127,-0.0224,0.0012,-0.0134
2015-12-29,1966.31,35236883005127,3046038928658,15004881763,11082499884497,-0.0319,-0.0072,-0.0647,0.0007,0.0011
2015-12-30,1961.31,34616981092206,3035619609419,12125781962,10950795127576,-0.0176,-0.0034,-0.1919,-0.0119,-0.0025
2016-01-04,1918.76,35708284357890,3060848138626,13406811948,11000071856437,0.0315,0.0083,0.1056,0.0045,-0.0217
2016-01-05,1930.53,36807206123351,3066358723542,13524102097,11015957927408,0.0308,0.0018,0.0087,0.0014,0.0061
2016-01-06,1925.43,37804795889967,3073627698221,14379345132,11049039840013,0.0271,0.0024,0.0632,0.0030,-0.0026
2016-01-07,1904.33,38263537519887,3082786063091,14546523990,11022721257291,0.0121,0.0030,0.0116,-0.0024,-0.0110
2016-01-08,1917.62,39575442602047,3107985756598,16176743217,11049271927635,0.0343,0.0082,0.1121,0.0024,0.0070
2016-01-11,1894.84,39474459570953,3108658487276,15657567810,11070661027653,-0.0026,0.0002,-0.0321,0.0019,-0.0119
2016-01-12,1890.86,39933803209096,3119184085325,16654510484,11118931930587,0.0116,0.0034,0.0637,0.0044,-0.0021
2016-01-13,1916.28,41399953871834,3137158639229,16633356216,11117296666837,0.0367,0.0058,-0.0013,-0.0001,0.0134
2016-01-14,1900.01,41581944739266,3136605220913,15693097318,11167079578053,0.0044,-0.0002,-0.0565,0.0045,-0.0085
2016-01-15,1878.87,41404394480149,3133047771367,17700056726,11086265742621,-0.0043,-0.0011,0.1279,-0.0072,-0.0111
2016-01-18,1878.45,41946778891732,3148953080497,15816173130,11114670985119,0.0131,0.0051,-0.1064,0.0026,-0.0002
2016-01-19,1889.64,42067284849412,3136708979602,16006546544,11174400727921,0.0029,-0.0039,0.0120,0.0054,0.0060
2016-01-20,1845.45,41546429082532,3143114255316,15366216724,11196565537287,-0.0124,0.0020,-0.0400,0.0020,-0.0234
2016-01-21,1840.53,41742637333532,3181003189450,15383847900,11097349432190,0.0047,0.0121,0.0011,-0.0089,-0.0027
2016-01-22,1879.43,42726249601419,3180781175168,14945979663,11110418747367,0.0236,-0.0001,-0.0285,0.0012,0.0211
2016-01-25,1893.43,43022831208925,3172775817720,16485333022,11119888112015,0.0069,-0.0025,0.1030,0.0009,0.0074
2016-01-26,1871.69,42541159917985,3152086705090,17163473602,11091339505087,-0.0112,-0.0065,0.0411,-0.0026,-0.0115
2016-01-27,1897.87,43228692083562,3132945506924,18850302983,11277332083891,0.0162,-0.0061,0.0983,0.0168,0.0140
2016-01-28,1906.94,43704878881390,3161118296026,17978296327,11302718215468,0.0110,0.0090,-0.0463,0.0023,0.0048
2016-01-29,1912.06,44041801295121,3123308871412,18531442494,11172405270240,0.0077,-0.0120,0.0308,-0.0115,0.0027
2016-02-01,1924.82,44710760601225,3134644453527,18725093199,11191734663044,0.0152,0.0036,0.0104,0.0017,0.0067
2016-02-02,1906.6,44533309431034,3165749962339,19393915663,11242535057291,-0.0040,0.0099,0.0357,0.0045,-0.0095
2016-02-03,1890.67,44130786056034,3141546446382,20819459244,11235012768460,-0.0090,-0.0076,0.0735,-0.0007,-0.0084
2016-02-04,1916.26,44837574536019,3156356898641,20556445820,11212989482905,0.0160,0.0047,-0.0126,-0.0020,0.0135
2016-02-05,1917.79,44448109604813,3168055463398,19625502394,11243572712331,-0.0087,0.0037,-0.0453,0.0027,0.0008
2016-02-11,1861.54,43179098643007,3139200047616,19329052221,11266433823574,-0.0286,-0.0091,-0.0151,0.0020,-0.0293
2016-02-12,1835.28,42524699238283,3102779290765,19142822881,11291921100816,-0.0152,-0.0116,-0.0096,0.0023,-0.0141
2016-02-15,1862.2,43711242257935,3060445505245,16654805085,11349592896072,0.0279,-0.0136,-0.1300,0.0051,0.0147
2016-02-16,1888.3,44428998727787,2961811061834,13937452621,11289599620916,0.0164,-0.0322,-0.1632,-0.0053,0.0140
2016-02-17,1883.94,44280896865474,2937830344359,15567030959,11215928526377,-0.0033,-0.0081,0.1169,-0.0065,-0.0023
2016-02-18,1908.84,44773356212161,2931690578222,17153539086,11177582784051,0.0111,-0.0021,0.1019,-0.0034,0.0132
2016-02-19,1916.24,45204237483029,2922265956602,18606063857,11207301114178,0.0096,-0.0032,0.0847,0.0027,0.0039
2016-02-22,1916.36,45734352290369,2905049564102,19905273782,11213096893071,0.0117,-0.0059,0.0698,0.0005,0.0001
2016-02-23,1914.22,45482963592709,2902929042176,20586166499,11151807086734,-0.0055,-0.0007,0.0342,-0.0055,-0.0011
2016-02-24,1912.53,45125110406026,2919330288067,20146946492,11225446231854,-0.0079,0.0056,-0.0213,0.0066,-0.0009
2016-02-25,1918.57,45501776740311,2915886674515,20512552315,11231922195500,0.0083,-0.0012,0.0181,0.0006,0.0032
2016-02-26,1920.16,45829947112204,2933753581418,21180565513,11189597447052,0.0072,0.0061,0.0326,-0.0038,0.0008
2016-02-29,1916.66,46291662738404,2942685492279,21704152608,11247004864136,0.0101,0.0030,0.0247,0.0051,-0.0018
2016-03-02,1947.42,47190151908196,2951776706059,21358013289,11356860107009,0.0194,0.0031,-0.0159,0.0098,0.0160
2016-03-03,1958.17,47513778597587,2943506644405,20492903943,11405072570754,0.0069,-0.0028,-0.0405,0.0042,0.0055
2016-03-04,1955.63,47068652072586,2948772993193,21827047723,11380181812569,-0.0094,0.0018,0.0651,-0.0022,-0.0013
2016-03-07,1957.87,47454280651786,2948995657599,21848929116,11355477668807,0.0082,0.0001,0.0010,-0.0022,0.0011
2016-03-08,1946.12,47513574723337,2983921561975,22054032160,11365518413902,0.0012,0.0118,0.0094,0.0009,-0.0060
2016-03-09,1952.95,47587219089179,2997726701593,21621534634,11369191734425,0.0015,0.0046,-0.0196,0.0003,0.0035
2016-03-10,1969.33,47701686892136,3018657024950,21025683584,11425737036799,0.0024,0.0070,-0.0276,0.0050,0.0084
2016-03-11,1971.41,47628610298025,3036693361825,20940431408,11410607663447,-0.0015,0.0060,-0.0041,-0.0013,0.0011
2016-03-14,1972.27,47104710028046,3057331442039,22408005656,11451170154027,-0.0110,0.0068,0.0701,0.0036,0.0004
2016-03-15,1969.97,46734326583237,3078776398413,21881912475,11467500414620,-0.0079,0.0070,-0.0235,0.0014,-0.0012
2016-03-16,1974.9,46995197737717,3101504518983,21508550775,11479644552021,0.0056,0.0074,-0.0171,0.0011,0.0025
2016-03-17,1987.99,47342633738377,3101286099535,21680073332,11554713523631,0.0074,-0.0001,0.0080,0.0065,0.0066
2016-03-18,1992.12,47315860311721,3122172691034,21575091481,11557993513794,-0.0006,0.0067,-0.0048,0.0003,0.0021
2016-03-21,1989.76,47179042365956,3103696934037,22999623337,11561871333168,-0.0029,-0.0059,0.0660,0.0003,-0.0012
2016-03-22,1996.81,47353813702898,3118645135830,22865058294,11608534317189,0.0037,0.0048,-0.0059,0.0040,0.0035
2016-03-23,1995.12,47525875149251,3134792650594,23205978680,11652360760677,0.0036,0.0052,0.0149,0.0038,-0.0008
2016-03-24,1985.97,47106740493500,3129360297399,24102478353,11579263322624,-0.0088,-0.0017,0.0386,-0.0063,-0.0046
2016-03-25,1983.81,47226105680268,3122604897862,23538935741,11616329628683,0.0025,-0.0022,-0.0234,0.0032,-0.0011
2016-03-28,1982.54,47072641613217,3125252262483,23439264035,11620343581664,-0.0032,0.0008,-0.0042,0.0003,-0.0006
2016-03-29,1994.91,47465313605713,3132556718821,23370955180,11636062396808,0.0083,0.0023,-0.0029,0.0014,0.0062
2016-03-30,2002.14,47585469481166,3129440851472,22686067788,11654327642150,0.0025,-0.0010,-0.0293,0.0016,0.0036
2016-03-31,1995.85,47331305242370,3129924914256,22815537783,11728792451431,-0.0053,0.0002,0.0057,0.0064,-0.0031
2016-04-01,1973.57,46888175755345,3143334039710,23864201623,11689771274752,-0.0094,0.0043,0.0460,-0.0033,-0.0112
2016-04-04,1978.97,47291087340042,3154949369881,23375414118,11668049261224,0.0086,0.0037,-0.0205,-0.0019,0.0027
2016-04-05,1962.74,46950979918654,3184307299128,22547102325,11712855610472,-0.0072,0.0093,-0.0354,0.0038,-0.0082
2016-04-06,1971.32,47288814344504,3205267119843,23228809447,11716528981575,0.0072,0.0066,0.0302,0.0003,0.0044
2016-04-07,1973.89,47857079122212,3224794694794,22532439130,11753977612513,0.0120,0.0061,-0.0300,0.0032,0.0013
2016-04-08,1972.05,47922499758145,3268278569874,23179492654,11761506674881,0.0014,0.0135,0.0287,0.0006,-0.0009
2016-04-11,1970.37,48104874103681,3273155272662,23593712312,11677510020377,0.0038,0.0015,0.0179,-0.0071,-0.0009
2016-04-12,1981.32,48439865912502,3287969288850,23244628763,11658860606768,0.0070,0.0045,-0.0148,-0.0016,0.0056
2016-04-14,2015.93,49448459907706,3284892804879,22991597736,11749015001638,0.0208,-0.0009,-0.0109,0.0077,0.0175
2016-04-15,2014.71,49554051235002,3271319013441,23097612496,11733268779488,0.0021,-0.0041,0.0046,-0.0013,-0.0006
2016-04-18,2009.1,49429722797947,3228158658735,25246558326,11717424714444,-0.0025,-0.0132,0.0930,-0.0014,-0.0028
2016-04-19,2011.36,49926450367117,3225991777263,24341633073,11725857744653,0.0100,-0.0007,-0.0358,0.0007,0.0011
2016-04-20,2005.83,49777381702121,3229794988091,23786306500,11730436521517,-0.0030,0.0012,-0.0228,0.0004,-0.0027
2016-04-21,2022.1,50191207385326,3232741800066,23862292265,11742020959766,0.0083,0.0009,0.0032,0.0010,0.0081
2016-04-22,2015.49,50050732345139,3239760689828,24469580361,11740979098802,-0.0028,0.0022,0.0254,-0.0001,-0.0033
2016-04-25,2014.55,50050568288953,3241098086664,24720328020,11742806940000,-0.0000,0.0004,0.0102,0.0002,-0.0005
2016-04-26,2019.63,49940455994152,3263509626967,24744963934,11890699801868,-0.0022,0.0069,0.0010,0.0126,0.0025
2016-04-27,2015.4,50363437771587,3271707770381,24352235495,11944316426345,0.0085,0.0025,-0.0159,0.0045,-0.0021
2016-04-28,2000.93,49919744988014,3287830036228,23689958287,11990945570158,-0.0088,0.0049,-0.0272,0.0039,-0.0072
2016-04-29,1994.15,50193307775415,3277177345874,22727816350,12018142045004,0.0055,-0.0032,-0.0406,0.0023,-0.0034
2016-05-02,1978.15,49870734424147,3276370424206,22573046971,11943176961568,-0.0064,-0.0002,-0.0068,-0.0062,-0.0080
2016-05-03,1986.41,50175827972340,3293272738088,21807843524,11906299353377,0.0061,0.0052,-0.0339,-0.0031,0.0042
2016-05-04,1976.71,49596137614477,3289936524036,21230889818,11913147616246,-0.0116,-0.0010,-0.0265,0.0006,-0.0049
2016-05-09,1967.81,50404445627752,3283936868795,21999285952,11953616571085,0.0163,-0.0018,0.0362,0.0034,-0.0045
2016-05-10,1982.5,50725795268860,3305300420703,19742389309,11984204154569,0.0064,0.0065,-0.1026,0.0026,0.0075
2016-05-11,1980.1,50725488009416,3310815168251,20050867826,12002082009266,-0.0000,0.0017,0.0156,0.0015,-0.0012
2016-05-12,1977.49,50570364135509,3301850268115,20420542517,11969808561071,-0.0031,-0.0027,0.0184,-0.0027,-0.0013
2016-05-13,1966.99,50146189309031,3314084726407,21587282825,12052915099523,-0.0084,0.0037,0.0571,0.0069,-0.0053
2016-05-16,1967.91,50822552626793,3347741222192,22260304184,12073939369890,0.0135,0.0102,0.0312,0.0017,0.0005
2016-05-17,1968.06,50819967477899,3333714637032,22379019017,12007823842441,-0.0001,-0.0042,0.0053,-0.0055,0.0001
2016-05-18,1956.73,50656392814056,3326959571860,25195766261,12078406490794,-0.0032,-0.0020,0.1259,0.0059,-0.0058
2016-05-19,1946.78,50531086750898,3326929960067,22909191753,12085018374949,-0.0025,-0.0000,-0.0908,0.0005,-0.0051
2016-05-20,1947.67,50784350414220,3306669240262,22416169848,12012354463659,0.0050,-0.0061,-0.0215,-0.0060,0.0005
2016-05-23,1955.25,51052420922625,3285479540473,20242409965,12015351799076,0.0053,-0.0064,-0.0970,0.0002,0.0039
2016-05-24,1937.68,50472979101487,3284803021355,21672348034,12021951735697,-0.0113,-0.0002,0.0706,0.0005,-0.0090
2016-05-25,1960.51,50995094929219,3274612038987,22194062463,12045846376721,0.0103,-0.0031,0.0241,0.0020,0.0118
2016-05-26,1957.06,50876243234146,3291952859563,21817988806,12060010515288,-0.0023,0.0053,-0.0169,0.0012,-0.0018
2016-05-27,1969.17,51082200207231,3256680348480,21277872685,12023304022895,0.0040,-0.0107,-0.0248,-0.0030,0.0062
2016-05-30,1967.13,50751892929593,3228656197580,21672426544,12054004461835,-0.0065,-0.0086,0.0185,0.0026,-0.0010
2016-05-31,1983.4,51184257133816,3206363744834,21988487946,12076833399093,0.0085,-0.0069,0.0146,0.0019,0.0083
2016-06-01,1982.72,51352724522712,3204923224885,20434334416,12111393469528,0.0033,-0.0004,-0.0707,0.0029,-0.0003
2016-06-02,1985.11,50904860471022,3206656280897,20951731069,12130288889924,-0.0087,0.0005,0.0253,0.0016,0.0012
2016-06-03,1985.84,50794952298225,3237723213688,21754894095,12201459789972,-0.0022,0.0097,0.0383,0.0059,0.0004
2016-06-07,2011.63,51486133532147,3253493665021,22037463009,12236034182977,0.0136,0.0049,0.0130,0.0028,0.0130
2016-06-08,2027.08,51434340791379,3252737712408,21907995979,12281807205981,-0.0010,-0.0002,-0.0059,0.0037,0.0077
2016-06-09,2024.17,51094912845057,3252828122807,23151683734,12301866023086,-0.0066,0.0000,0.0568,0.0016,-0.0014
2016-06-10,2017.63,50859769745469,3244254796852,23986639845,12253458062418,-0.0046,-0.0026,0.0361,-0.0039,-0.0032
2016-06-13,1979.06,49858447234618,3232465265154,24691614789,12260493934233,-0.0197,-0.0036,0.0294,0.0006,-0.0191
2016-06-14,1972.03,49854408949955,3252783269609,24295742794,12260447802586,-0.0001,0.0063,-0.0160,-0.0000,-0.0036
2016-06-15,1968.83,49845397038971,3253728526348,22435072769,12281236377645,-0.0002,0.0003,-0.0766,0.0017,-0.0016
2016-06-16,1951.99,49282356990054,3273833954029,20871918636,12611542181888,-0.0113,0.0062,-0.0697,0.0269,-0.0086
2016-06-17,1953.4,49309736373296,3301843803765,20776923463,12637237165898,0.0006,0.0086,-0.0046,0.0020,0.0007
2016-06-20,1981.12,50017882509772,3271510998299,20497557895,12439807205460,0.0144,-0.0092,-0.0134,-0.0156,0.0142
2016-06-21,1982.7,49758156690429,3253031235037,19557947573,12420273526394,-0.0052,-0.0056,-0.0458,-0.0016,0.0008
2016-06-22,1992.58,50245860237733,3248204288963,19515134341,12418125134958,0.0098,-0.0015,-0.0022,-0.0002,0.0050
2016-06-23,1986.71,49945127520387,3263675402640,19335571852,12449454771081,-0.0060,0.0048,-0.0092,0.0025,-0.0029
2016-06-24,1925.24,48202931408571,3248745396387,21077063919,12361175287210,-0.0349,-0.0046,0.0901,-0.0071,-0.0309
2016-06-27,1926.85,48588297766310,3207861710940,19457810141,12302054218219,0.0080,-0.0126,-0.0768,-0.0048,0.0008
2016-06-28,1936.22,49423523602050,3097758571214,15674844231,12212100778998,0.0172,-0.0343,-0.1944,-0.0073,0.0049
2016-06-29,1956.36,49151344553218,3063168200358,16094053976,12196203235473,-0.0055,-0.0112,0.0267,-0.0013,0.0104
2016-06-30,1970.35,48674516156907,3109058937198,16589378681,12191520163589,-0.0097,0.0150,0.0308,-0.0004,0.0072
2016-07-01,1987.32,48619816637960,3116514144434,18812649851,12198621454968,-0.0011,0.0024,0.1340,0.0006,0.0086
2016-07-04,1995.3,48696561026617,3128284036803,20572570244,12200153681275,0.0016,0.0038,0.0935,0.0001,0.0040
2016-07-05,1989.85,48354381171282,3138175437349,21210431415,12226277658290,-0.0070,0.0032,0.0310,0.0021,-0.0027
2016-07-06,1953.12,47746775979246,3146187314015,21722002264,12253741883682,-0.0126,0.0026,0.0241,0.0022,-0.0185
2016-07-07,1974.08,48552064541505,3172243139357,21589337483,12242264854237,0.0169,0.0083,-0.0061,-0.0009,0.0107
2016-07-08,1963.1,48280417455506,3196501739623,20644105803,12298013581841,-0.0056,0.0076,-0.0438,0.0046,-0.0056
2016-07-11,1988.54,48832739838759,3213007299422,21266537671,12263663324386,0.0114,0.0052,0.0302,-0.0028,0.0130
2016-07-12,1991.23,48909164176341,3232138255291,20250497546,12243825438439,0.0016,0.0060,-0.0478,-0.0016,0.0014
2016-07-13,2005.55,49113218921636,3235503160739,20445994753,12240379987801,0.0042,0.0010,0.0097,-0.0003,0.0072
2016-07-14,2008.77,48987514251006,3232353873932,20649147495,12244784058177,-0.0026,-0.0010,0.0099,0.0004,0.0016
2016-07-15,2017.26,48860096408529,3242379697306,21687744889,12255856704949,-0.0026,0.0031,0.0503,0.0009,0.0042
2016-07-18,2021.11,49206092399454,3254610753513,21530588208,12290958360142,0.0071,0.0038,-0.0072,0.0029,0.0019
2016-07-19,2016.89,49091910873743,3258054211377,21272518675,12351593931989,-0.0023,0.0011,-0.0120,0.0049,-0.0021
2016-07-20,2015.46,49090463267472,3279944707048,21927504394,12424224401414,-0.0000,0.0067,0.0308,0.0059,-0.0007
2016-07-21,2012.22,48822981696732,3300158847853,21489079844,12355207973918,-0.0054,0.0062,-0.0200,-0.0056,-0.0016
2016-07-22,2010.34,48873622148444,3313841083295,21834416448,12311940927763,0.0010,0.0041,0.0161,-0.0035,-0.0009
2016-07-25,2012.32,48681424753541,3326646664086,21930516083,12355289493270,-0.0039,0.0039,0.0044,0.0035,0.0010
2016-07-26,2027.34,48776919645168,3333323069329,21963033498,12362703995254,0.0020,0.0020,0.0015,0.0006,0.0075
2016-07-27,2025.05,48736828697828,3335510300947,21372356538,12468442187793,-0.0008,0.0007,-0.0269,0.0086,-0.0011
2016-07-28,2021.1,48925603720762,3342553532405,21197805512,12518719914296,0.0039,0.0021,-0.0082,0.0040,-0.0020
2016-07-29,2016.19,48756235999465,3341799521014,21719860707,12403783207908,-0.0035,-0.0002,0.0246,-0.0092,-0.0024
2016-08-01,2029.61,48789931646247,3339247044945,22027080482,12455581531756,0.0007,-0.0008,0.0141,0.0042,0.0067
2016-08-02,2019.03,48399768394512,3346207537816,21399167842,12469777338132,-0.0080,0.0021,-0.0285,0.0011,-0.0052
2016-08-03,1994.79,48192870393918,3336247240154,22060036935,12472955636590,-0.0043,-0.0030,0.0309,0.0003,-0.0120
2016-08-04,2000.03,48837825159878,3337598883428,21832570432,12479319063910,0.0134,0.0004,-0.0103,0.0005,0.0026
2016-08-05,2017.94,48985695318166,3342438335533,20909102516,12446141569037,0.0030,0.0014,-0.0423,-0.0027,0.0090
2016-08-08,2031.12,48852382919529,3340712465394,20112289659,12506650179529,-0.0027,-0.0005,-0.0381,0.0049,0.0065
2016-08-09,2043.78,48885218644458,3325400432072,20800375302,12499604180104,0.0007,-0.0046,0.0342,-0.0006,0.0062
2016-08-10,2044.64,48769840548031,3292515799387,21580121346,12536056735686,-0.0024,-0.0099,0.0375,0.0029,0.0004
2016-08-11,2048.8,48677089252932,3287355572771,21546477537,12525523987661,-0.0019,-0.0016,-0.0016,-0.0008,0.0020
2016-08-12,2050.47,48695449158510,3299496216897,22050276074,12523537118423,0.0004,0.0037,0.0234,-0.0002,0.0008
2016-08-16,2047.76,48697281652439,3320198917599,21533520661,12579188143379,0.0000,0.0063,-0.0234,0.0044,-0.0013
2016-08-17,2043.75,48554253674033,3323277026574,21853092072,12568805698502,-0.0029,0.0009,0.0148,-0.0008,-0.0020
2016-08-18,2055.47,48984381283403,3336932467530,22252462003,12575849433223,0.0089,0.0041,0.0183,0.0006,0.0057
2016-08-19,2056.24,49027489464535,3340272677284,21749943638,12588602726181,0.0009,0.0010,-0.0226,0.0010,0.0004
2016-08-22,2042.16,48801389293598,3367957270047,22568673557,12611438548824,-0.0046,0.0083,0.0376,0.0018,-0.0068
2016-08-23,2049.93,49088818294091,3380144749560,22290412967,12630841087344,0.0059,0.0036,-0.0123,0.0015,0.0038
2016-08-24,2043.76,48974089106298,3386159631659,22071390221,12637400087820,-0.0023,0.0018,-0.0098,0.0005,-0.0030
2016-08-25,2042.92,49043175095423,3386831933986,22263587362,12665412084006,0.0014,0.0002,0.0087,0.0022,-0.0004
2016-08-26,2037.5,48556079457824,3389300562476,22368958096,12705653469168,-0.0099,0.0007,0.0047,0.0032,-0.0027
2016-08-29,2032.35,48327365946654,3379748065177,21856984629,12732264615568,-0.0047,-0.0028,-0.0229,0.0021,-0.0025
2016-08-30,2039.74,48471122248409,3381069607104,21364080987,12666967191680,0.0030,0.0004,-0.0226,-0.0051,0.0036
2016-08-31,2034.65,47989548262665,3351147357254,20175879305,12661436078983,-0.0099,-0.0088,-0.0556,-0.0004,-0.0025
2016-09-01,2032.72,48066740143539,3320150713589,20992677261,12648037987379,0.0016,-0.0092,0.0405,-0.0011,-0.0009
2016-09-02,2038.31,48093096627093,3300256216522,20791367135,12604523131471,0.0005,-0.0060,-0.0096,-0.0034,0.0028
2016-09-05,2060.08,48622496466711,3322326627029,20936483397,12630452991203,0.0110,0.0067,0.0070,0.0021,0.0107
2016-09-06,2066.53,48461586564464,3320185017031,21020434405,12642226459919,-0.0033,-0.0006,0.0040,0.0009,0.0031
2016-09-07,2061.88,48273009643439,3315726682900,23076153003,12626432198947,-0.0039,-0.0013,0.0978,-0.0012,-0.0023
2016-09-08,2063.73,48087951603048,3336500778035,23142050442,12646119449610,-0.0038,0.0063,0.0029,0.0016,0.0009
2016-09-09,2037.87,47470028317179,3347141997105,23744099173,12741833341231,-0.0128,0.0032,0.0260,0.0076,-0.0125
2016-09-12,1991.48,46971001201223,3344754314065,21355022727,12758855695675,-0.0105,-0.0007,-0.1006,0.0013,-0.0228
2016-09-13,1999.36,47313898615220,3323969003744,18500537236,12731517742319,0.0073,-0.0062,-0.1337,-0.0021,0.0040
2016-09-19,2015.78,47852792879380,3311522653826,17445121768,12727878754436,0.0114,-0.0037,-0.0570,-0.0003,0.0082
2016-09-20,2025.71,48434475083808,3313777126268,17243155134,12727478447432,0.0122,0.0007,-0.0116,-0.0000,0.0049
2016-09-21,2035.99,48804993983731,3334444389659,18052117062,12741637269807,0.0076,0.0062,0.0469,0.0011,0.0051
2016-09-22,2049.7,49289444750288,3362167183166,19022212055,12759762092276,0.0099,0.0083,0.0537,0.0014,0.0067
2016-09-23,2054.07,49217794892581,3384464590999,20481555406,12794466387472,-0.0015,0.0066,0.0767,0.0027,0.0021
2016-09-26,2047.11,48993256931682,3382270629508,21718646352,12828228194885,-0.0046,-0.0006,0.0604,0.0026,-0.0034
2016-09-27,2062.82,49651487220522,3358878709409,22741835117,12818597504557,0.0134,-0.0069,0.0471,-0.0008,0.0077
2016-09-28,2053.06,49347077220768,3372275824405,22646014189,12804232727934,-0.0061,0.0040,-0.0042,-0.0011,-0.0047
2016-09-29,2068.72,49552457697786,3374299156805,23393755351,12846772425923,0.0042,0.0006,0.0330,0.0033,0.0076
2016-09-30,2043.63,48629832587941,3367060713510,24443653168,12902375271485,-0.0186,-0.0021,0.0449,0.0043,-0.0121
2016-10-04,2054.86,48994335513098,3371654548945,25033063941,12911754561182,0.0075,0.0014,0.0241,0.0007,0.0055
2016-10-05,2053,49584766206825,3354981742353,23556462436,13054791498961,0.0121,-0.0049,-0.0590,0.0111,-0.0009
2016-10-06,2065.3,50224210564233,3351410482889,23924966203,13021687300587,0.0129,-0.0011,0.0156,-0.0025,0.0060
2016-10-07,2053.8,50529433805907,3354239972760,23406259196,12903974589404,0.0061,0.0008,-0.0217,-0.0090,-0.0056
2016-10-10,2056.82,50745976176348,3398581684729,24496945029,12915399476761,0.0043,0.0132,0.0466,0.0009,0.0015
2016-10-11,2031.93,50234124743640,3424625260273,22816186015,12952708232581,-0.0101,0.0077,-0.0686,0.0029,-0.0121
2016-10-12,2033.73,50279438554797,3394422003378,22796057160,12935552069728,0.0009,-0.0088,-0.0009,-0.0013,0.0009
2016-10-13,2015.44,49543148985183,3372398236080,22214601982,12913571318097,-0.0146,-0.0065,-0.0255,-0.0017,-0.0090
2016-10-14,2022.66,49557959618142,3372132540398,19952972370,12907661109163,0.0003,-0.0001,-0.1018,-0.0005,0.0036
2016-10-17,2027.61,49777902778226,3385653422548,18450547019,12941066935942,0.0044,0.0040,-0.0753,0.0026,0.0024
2016-10-18,2040.43,49984258043629,3375078537464,18051382857,12957477030007,0.0041,-0.0031,-0.0216,0.0013,0.0063
2016-10-19,2040.94,50036974757334,3367886723451,17074248760,13063515419344,0.0011,-0.0021,-0.0541,0.0082,0.0002
2016-10-20,2040.6,50004427960538,3340729650179,16434436971,13113247173454,-0.0007,-0.0081,-0.0375,0.0038,-0.0002
2016-10-21,2033,49818336380452,3358077183610,15988809757,12870785564598,-0.0037,0.0052,-0.0271,-0.0185,-0.0037
2016-10-24,2047.74,50219548708705,3351326962906,15743727988,12822188182482,0.0081,-0.0020,-0.0153,-0.0038,0.0073
2016-10-25,2037.17,49698257118547,3329337595256,15764075262,12885842843083,-0.0104,-0.0066,0.0013,0.0050,-0.0052
2016-10-26,2013.89,49146919821059,3313519760877,15317156840,12878241391136,-0.0111,-0.0048,-0.0284,-0.0006,-0.0114
2016-10-27,2024.12,49532909854945,3290848667947,14217618563,13045657087621,0.0079,-0.0068,-0.0718,0.0130,0.0051
2016-10-28,2019.42,49466545095312,3270357448691,12991658199,13025229048993,-0.0013,-0.0062,-0.0862,-0.0016,-0.0023
2016-10-31,2008.19,48995726367375,3254559023028,12774361399,12922902291029,-0.0095,-0.0048,-0.0167,-0.0079,-0.0056
2016-11-01,2007.39,47764516918356,3238095397257,12354663765,12983685333663,-0.0251,-0.0051,-0.0329,0.0047,-0.0004
2016-11-02,1978.94,46780548489527,3192809589654,11246337655,13031518950675,-0.0206,-0.0140,-0.0897,0.0037,-0.0142
2016-11-03,1983.8,47280555946140,3173828385807,10467625910,13848746878124,0.0107,-0.0059,-0.0692,0.0627,0.0025
2016-11-04,1982.02,46648052646818,3112904681873,10012856539,13788734661021,-0.0134,-0.0192,-0.0434,-0.0043,-0.0009
2016-11-07,1997.58,47429091107950,3070295697306,9926134115,12870742660702,0.0167,-0.0137,-0.0087,-0.0666,0.0079
2016-11-08,2003.38,47514741608566,3053167776528,9511876736,12876598610111,0.0018,-0.0056,-0.0417,0.0005,0.0029
2016-11-09,1958.38,46336260341378,3053801897699,9267749505,12885597132341,-0.0248,0.0002,-0.0257,0.0007,-0.0225
2016-11-10,2002.6,48266835013879,3053041859529,9241436049,12909668755297,0.0417,-0.0002,-0.0028,0.0019,0.0226
2016-11-11,1984.43,47439512461274,2971053199094,7301110140,12864560256893,-0.0171,-0.0269,-0.2100,-0.0035,-0.0091
2016-11-14,1974.4,47423597971408,2979954839959,7762842029,12837025184794,-0.0003,0.0030,0.0632,-0.0021,-0.0051
2016-11-15,1967.53,47354986434194,3022550209464,7746629601,12820819903998,-0.0014,0.0143,-0.0021,-0.0013,-0.0035
2016-11-16,1979.65,48058064256099,3045967899873,7741278855,12826579194563,0.0148,0.0077,-0.0007,0.0004,0.0062
2016-11-17,1980.55,48115039826632,3064478626108,7364791663,12829961248386,0.0012,0.0061,-0.0486,0.0003,0.0005
2016-11-18,1974.58,47834904631337,3073149381772,7311748051,12802402603656,-0.0058,0.0028,-0.0072,-0.0021,-0.0030
2016-11-21,1966.05,47717164272748,3080071387520,7270892508,12811584175612,-0.0025,0.0023,-0.0056,0.0007,-0.0043
